Adresse,Eiendom,Takst,Skattenivå,Bunnfradrag,Grunnlag,Promillesats,Skatt,Fritak
Svehøgda 66,46/398/0/0,5857000,70,320000,3779900,1.8,6803,Ingen
Svehøgda 68,46/399/0/0,6560000,70,320000,4272000,1.8,7689,Ingen
Svehøgda 70,46/400/0/0,5777000,70,640000,3403900,1.8,6127,Ingen
Svehøgda 38E,46/402/0/0,4417000,70,320000,2771900,1.8,4989,Ingen
Svehøgda 40,46/408/0/0,3285000,70,320000,1979500,1.8,3563,Ingen
Svehøgda 42,46/409/0/0,3216000,70,320000,1931200,1.8,3476,Ingen
Svehøgda 44,46/410/0/0,5158000,70,640000,2970600,1.8,5347,Ingen
Svehøgda 46,46/411/0/0,4429000,70,320000,2780300,1.8,5004,Ingen
Svehøgda 48,46/412/0/0,4295000,70,320000,2686500,1.8,4835,Ingen
Svehøgda 26,46/413/0/0,4670000,70,320000,2949000,1.8,5308,Ingen
Svehøgda 28,46/414/0/0,4197000,70,320000,2617900,1.8,4712,Ingen
Svehøgda 30,46/415/0/0,6058000,70,320000,3920600,1.8,7057,Ingen
Svehøgda 32,46/416/0/0,6029000,70,320000,3900300,1.8,7020,Ingen
Stavsjøvegen 25,46/417/0/0,15257000,100,0,15257000,4.0,61028,Ingen
"Fellesar Svehøgda 134 A,B,C,D 0",46/418/0/0,0,100,0,0,1.8,0,Ingen
Svehøgda 132,46/419/0/0,5915000,70,320000,3820500,1.8,6876,Ingen
Svehøgda 130,46/420/0/0,6277000,70,320000,4073900,1.8,7333,Ingen
Svehøgda 128,46/421/0/0,3402000,70,320000,2061400,1.8,3710,Ingen
Svehøgda 126,46/422/0/0,6143000,70,320000,3980100,1.8,7164,Ingen
Svehøgda 124,46/423/0/0,7975000,70,320000,5262500,1.8,9472,Ingen
Svehøgda 122,46/424/0/0,7549000,70,320000,4964300,1.8,8935,Ingen
Svehøgda 120C,46/425/0/0,4957000,70,320000,3149900,1.8,5669,Ingen
Svehøgda 118,46/426/0/0,8990000,70,640000,5653000,1.8,10175,Ingen
Svehøgda 116,46/427/0/0,8809000,70,640000,5526300,1.8,9947,Ingen
Svehøgda 114,46/428/0/0,5411000,70,640000,3147700,1.8,5665,Ingen
Svehøgda 112,46/429/0/0,4470000,70,320000,2809000,1.8,5056,Ingen
Svehøgda 110,46/430/0/0,5227000,70,320000,3338900,1.8,6010,Ingen
Svehøgda 100,46/431/0/0,11431000,70,320000,7681700,1.8,13827,Ingen
Svehøgda 102,46/432/0/0,6405000,70,640000,3843500,1.8,6918,Ingen
Svehøgda 104,46/433/0/0,9327000,70,640000,5888900,1.8,10600,Ingen
Svehøgda 106,46/434/0/0,5566000,70,320000,3576200,1.8,6437,Ingen
Svehøgda 108A,46/435/0/0,3940000,70,320000,2438000,1.8,4388,Ingen
Svebergvegen 3,46/436/0/0,142187000,100,0,142187000,4.0,568748,Ingen
Smiskaret 73,46/437/0/0,8199000,70,320000,5419300,1.8,9754,Ingen
Tillegg Til 46/44 0,46/440/0/0,0,100,0,0,1.8,0,Ingen
Svehøgda 108B,46/441/0/0,4710000,70,320000,2977000,1.8,5358,Ingen
46/442/0/0 0,46/442/0/0,0,100,0,0,1.8,0,Ingen
46/443/0/0 0,46/443/0/0,0,100,0,0,1.8,0,Ingen
46/444/0/0 0,46/444/0/0,0,100,0,0,1.8,0,Ingen
46/445/0/0 0,46/445/0/0,0,100,0,0,4.0,0,Ingen
Stavsjøvegen 27,46/446/0/0,0,100,0,0,4.0,0,Ingen
Stavsjøvegen 2,46/447/0/0,14814000,100,0,14814000,4.0,59256,Ingen
Svehøgda 120B,46/448/0/0,4898000,70,320000,3108600,1.8,5595,Ingen
Svehøgda 120A,46/449/0/0,5015000,70,320000,3190500,1.8,5742,Ingen
Svebergvegen 1,46/450/0/0,21170000,100,0,21170000,4.0,84680,Ingen
Svebergvegen 5,46/451/0/0,2428000,70,640000,1059600,1.8,1907,Ingen
Svebergvegen 5,46/451/0/0,1492000,100,0,1492000,4.0,5968,Ingen
Svehøgda 169,46/452/0/0,3263000,70,320000,1964100,1.8,3535,Ingen
Svehøgda 134A,46/453/0/0,4732000,70,320000,2992400,1.8,5386,Ingen
Svehøgda 134B,46/454/0/0,5667000,70,320000,3646900,1.8,6564,Ingen
Svehøgda 134C,46/455/0/0,5366000,70,320000,3436200,1.8,6185,Ingen
Svehøgda 134D,46/456/0/0,5366000,70,320000,3436200,1.8,6185,Ingen
Svehøgda 38A,46/457/0/0,4839000,70,320000,3067300,1.8,5521,Ingen
Svehøgda 38B,46/458/0/0,4459000,70,320000,2801300,1.8,5042,Ingen
Svehøgda 38C,46/459/0/0,4643000,70,320000,2930100,1.8,5274,Ingen
Svehøgda 38D,46/460/0/0,4839000,70,320000,3067300,1.8,5521,Ingen
46/462/0/0 0,46/462/0/0,0,100,0,0,1.8,0,Ingen
46/463/0/0 0,46/463/0/0,0,100,0,0,1.8,0,Ingen
Vidhaugen 100,46/464/0/0,6598000,70,320000,4298600,1.8,7737,Ingen
VIDHAUGEN 102,46/465/0/0,9866000,70,320000,6586200,1.8,11855,Ingen
Vidhaugen 104,46/466/0/0,10013000,70,320000,6689100,1.8,12040,Ingen
Vidhaugen 106,46/467/0/0,10276000,70,320000,6873200,1.8,12371,Ingen
Vidhaugen 108,46/468/0/0,8010000,70,320000,5287000,1.8,9516,Ingen
Vidhaugen 110,46/469/0/0,8010000,70,640000,4967000,1.8,8940,Ingen
Vidhaugen 112,46/470/0/0,8347000,70,640000,5202900,1.8,9365,Ingen
Vidhaugen 114,46/471/0/0,8010000,70,320000,5287000,1.8,9516,Ingen
Vidhaugen 116,46/472/0/0,10793000,70,640000,6915100,1.8,12447,Ingen
Vidhaugen 118,46/473/0/0,10043000,70,320000,6710100,1.8,12078,Ingen
Vidhaugen 145,46/474/0/0,8277000,70,640000,5153900,1.8,9277,Ingen
Vidhaugen 141,46/476/0/0,7347000,70,320000,4822900,1.8,8681,Ingen
VIDHAUGEN 139,46/477/0/0,10334000,70,320000,6913800,1.8,12444,Ingen
Vidhaugen 137,46/478/0/0,9866000,70,320000,6586200,1.8,11855,Ingen
Vidhaugen 135,46/479/0/0,10736000,70,320000,7195200,1.8,12951,Ingen
Vidhaugen 133,46/480/0/0,9866000,70,320000,6586200,1.8,11855,Ingen
Vidhaugen 131,46/481/0/0,8522000,70,320000,5645400,1.8,10161,Ingen
Vidhaugen 129,46/482/0/0,7313000,70,320000,4799100,1.8,8638,Ingen
Vidhaugen 127,46/483/0/0,10228000,70,320000,6839600,1.8,12311,Ingen
VIDHAUGEN 125,46/484/0/0,9418000,70,640000,5952600,1.8,10714,Ingen
Vidhaugen 123,46/485/0/0,8491000,70,320000,5623700,1.8,10122,Ingen
VIDHAUGEN 121,46/486/0/0,9021000,70,320000,5994700,1.8,10790,Ingen
Sjøtrøa 23,46/489/0/0,6818000,70,320000,4452600,1.8,8014,Ingen
Vidhaugen 93,46/492/0/0,5484000,70,320000,3518800,1.8,6333,Ingen
VIDHAUGEN 95,46/493/0/0,5331000,70,320000,3411700,1.8,6141,Ingen
Vidhaugen 97,46/494/0/0,5331000,70,320000,3411700,1.8,6141,Ingen
VIDHAUGEN 99,46/495/0/0,7347000,70,320000,4822900,1.8,8681,Ingen
VIDHAUGEN 101,46/496/0/0,4972000,70,320000,3160400,1.8,5688,Ingen
Vidhaugen 103,46/497/0/0,6408000,70,320000,4165600,1.8,7498,Ingen
VIDHAUGEN 105,46/498/0/0,6299000,70,320000,4089300,1.8,7360,Ingen
VIDHAUGEN 107,46/499/0/0,5555000,70,320000,3568500,1.8,6423,Ingen
VIDHAUGEN 109,46/500/0/0,6515000,70,320000,4240500,1.8,7632,Ingen
VIDHAUGEN 111,46/501/0/0,5932000,70,320000,3832400,1.8,6898,Ingen
VIDHAUGEN 113,46/502/0/0,5290000,70,320000,3383000,1.8,6089,Ingen
Vidhaugen 115,46/503/0/0,6408000,70,320000,4165600,1.8,7498,Ingen
46/506/0/0 0,46/506/0/0,0,100,0,0,1.8,0,Ingen
Brakkerigg ved Sveberglia 5 0,46/507/0/0,0,100,0,0,1.8,0,Ingen
Øvre Sveberglia 1,46/512/0/0,8427000,70,320000,5578900,1.8,10042,Ingen
ØVRE SVEBERGLIA 2,46/513/0/0,8773000,70,320000,5821100,1.8,10477,Ingen
Øvre Sveberglia 3,46/514/0/0,9267000,70,320000,6166900,1.8,11100,Ingen
Øvre Sveberglia 4,46/515/0/0,7500000,70,640000,4610000,1.8,8298,Ingen
Øvre Sveberglia 5,46/516/0/0,9267000,70,320000,6166900,1.8,11100,Ingen
ØVRE SVEBERGLIA 6,46/517/0/0,8804000,70,320000,5842800,1.8,10517,Ingen
ØVRE SVEBERGLIA 7,46/518/0/0,5472000,70,640000,3190400,1.8,5742,Ingen
Øvre Sveberglia 8,46/519/0/0,9414000,70,320000,6269800,1.8,11285,Ingen
ØVRE SVEBERGLIA 9,46/520/0/0,8109000,70,640000,5036300,1.8,9065,Ingen
Øvre Sveberglia 10,46/521/0/0,6807000,70,640000,4124900,1.8,7424,Ingen
ØVRE SVEBERGLIA 11,46/522/0/0,8534000,70,640000,5333800,1.8,9600,Ingen
Øvre Sveberglia 12,46/523/0/0,7198000,70,320000,4718600,1.8,8493,Ingen
Øvre Sveberglia 13,46/524/0/0,7498000,70,640000,4608600,1.8,8295,Ingen
ØVRE SVEBERGLIA 15,46/526/0/0,7800000,70,640000,4820000,1.8,8676,Ingen
ØVRE SVEBERGLIA 17,46/527/0/0,6027000,70,320000,3898900,1.8,7018,Ingen
Øvre Sveberglia 19,46/528/0/0,6299000,70,320000,4089300,1.8,7360,Ingen
Øvre Sveberglia 21,46/529/0/0,10305000,70,320000,6893500,1.8,12408,Ingen
ØVRE SVEBERGLIA 23,46/530/0/0,8107000,70,320000,5354900,1.8,9638,Ingen
Øvre Sveberglia 25,46/531/0/0,7786000,70,640000,4810200,1.8,8658,Ingen
Øvre Sveberglia 27,46/532/0/0,8459000,70,320000,5601300,1.8,10082,Ingen
Øvre Sveberglia 29,46/533/0/0,7229000,70,320000,4740300,1.8,8532,Ingen
Øvre Sveberglia 31,46/534/0/0,7147000,70,320000,4682900,1.8,8429,Ingen
ØVRE SVEBERGLIA 30,46/535/0/0,8990000,70,640000,5653000,1.8,10175,Ingen
Øvre Sveberglia 40,46/536/0/0,10295000,70,320000,6886500,1.8,12395,Ingen
Øvre Sveberglia 42,46/537/0/0,8804000,70,320000,5842800,1.8,10517,Ingen
ØVRE SVEBERGLIA 44,46/538/0/0,10822000,70,320000,7255400,1.8,13059,Ingen
Øvre Sveberglia 46,46/539/0/0,9175000,70,640000,5782500,1.8,10408,Ingen
Øvre Sveberglia 48,46/540/0/0,8617000,70,320000,5711900,1.8,10281,Ingen
ØVRE SVEBERGLIA 50,46/541/0/0,9448000,70,320000,6293600,1.8,11328,Ingen
Øvre Sveberglia 36,46/544/0/0,6500000,70,320000,4230000,1.8,7614,Ingen
Øvre Sveberglia 34,46/545/0/0,10160000,70,320000,6792000,1.8,12225,Ingen
ØVRE SVEBERGLIA 32,46/546/0/0,7977000,70,320000,5263900,1.8,9475,Ingen
Vidhaugen 11,46/547/0/0,7615000,70,320000,5010500,1.8,9018,Ingen
Vidhaugen 9,46/548/0/0,6534000,70,320000,4253800,1.8,7656,Ingen
Vidhaugen 7,46/549/0/0,8836000,70,320000,5865200,1.8,10557,Ingen
Vidhaugen 5,46/550/0/0,5981000,70,320000,3866700,1.8,6960,Ingen
Vidhaugen 3,46/551/0/0,6731000,70,320000,4391700,1.8,7905,Ingen
Vidhaugen 1,46/552/0/0,7615000,70,320000,5010500,1.8,9018,Ingen
Vidhaugen 13,46/553/0/0,7682000,70,320000,5057400,1.8,9103,Ingen
Vidhaugen 15,46/554/0/0,8406000,70,320000,5564200,1.8,10015,Ingen
Vidhaugen 17,46/555/0/0,6504000,70,320000,4232800,1.8,7619,Ingen
Vidhaugen 19,46/556/0/0,6660000,70,320000,4342000,1.8,7815,Ingen
Vidhaugen 21,46/557/0/0,6851000,70,320000,4475700,1.8,8056,Ingen
Vidhaugen 23,46/558/0/0,8679000,70,320000,5755300,1.8,10359,Ingen
Vidhaugen 35,46/559/0/0,8841000,70,320000,5868700,1.8,10563,Ingen
Vidhaugen 33,46/560/0/0,7998000,70,320000,5278600,1.8,9501,Ingen
Vidhaugen 31,46/561/0/0,10462000,70,320000,7003400,1.8,12606,Ingen
Vidhaugen 29,46/562/0/0,10362000,70,320000,6933400,1.8,12480,Ingen
Vidhaugen 27,46/563/0/0,8589000,70,320000,5692300,1.8,10246,Ingen
Sveabakken 2,46/564/0/0,8959000,70,640000,5631300,1.8,10136,Ingen
Sveabakken 4,46/565/0/0,8332000,70,640000,5192400,1.8,9346,Ingen
Sveabakken 6,46/566/0/0,12787000,70,640000,8310900,1.8,14959,Ingen
Vidhaugen 25A,46/567/0/1,4086000,70,320000,2540200,1.8,4572,Ingen
Vidhaugen 25C,46/567/0/2,3692000,70,320000,2264400,1.8,4075,Ingen
Vidhaugen 25B,46/567/0/3,3939000,70,320000,2437300,1.8,4387,Ingen
Vidhaugen 25B,46/567/0/4,3692000,70,320000,2264400,1.8,4075,Ingen
Vidhaugen 25D,46/567/0/5,3692000,70,320000,2264400,1.8,4075,Ingen
Vidhaugen 25F,46/567/0/6,3366000,70,320000,2036200,1.8,3665,Ingen
Vidhaugen 25E,46/567/0/7,3692000,70,320000,2264400,1.8,4075,Ingen
Vidhaugen 25E,46/567/0/8,3692000,70,320000,2264400,1.8,4075,Ingen
Vidhaugen 25G,46/567/0/9,3692000,70,320000,2264400,1.8,4075,Ingen
Vidhaugen 25I,46/567/0/10,3491000,70,320000,2123700,1.8,3822,Ingen
Vidhaugen 25H,46/567/0/11,3939000,70,320000,2437300,1.8,4387,Ingen
Vidhaugen 25H,46/567/0/12,3692000,70,320000,2264400,1.8,4075,Ingen
Vidhaugen 25J,46/567/0/13,3692000,70,320000,2264400,1.8,4075,Ingen
Vidhaugen 25L,46/567/0/14,3692000,70,320000,2264400,1.8,4075,Ingen
Vidhaugen 25K,46/567/0/15,3939000,70,320000,2437300,1.8,4387,Ingen
Vidhaugen 25K,46/567/0/16,3592000,70,320000,2194400,1.8,3949,Ingen
Sveabakken 16,46/568/0/0,8805000,70,320000,5843500,1.8,10518,Ingen
Sveabakken 18,46/569/0/0,7172000,70,320000,4700400,1.8,8460,Ingen
Smiskaret 1C,46/571/0/0,5190000,70,320000,3313000,1.8,5963,Ingen
Smiskaret 1A,46/572/0/0,12595000,70,640000,8176500,1.8,14717,Ingen
Øvre Sveberglia 14,46/574/0/0,7846000,70,320000,5172200,1.8,9309,Ingen
Øvre Sveberglia 16,46/575/0/0,6838000,70,320000,4466600,1.8,8039,Ingen
Øvre Sveberglia 18,46/576/0/0,6258000,70,320000,4060600,1.8,7309,Ingen
Øvre Sveberglia 20,46/577/0/0,8073000,70,320000,5331100,1.8,9595,Ingen
Øvre Sveberglia 22,46/578/0/0,7960000,70,320000,5252000,1.8,9453,Ingen
Øvre Sveberglia 24,46/579/0/0,6456000,70,320000,4199200,1.8,7558,Ingen
Øvre Sveberglia 26,46/580/0/0,6258000,70,320000,4060600,1.8,7309,Ingen
Sveberglia 6,46/581/0/0,9006000,70,640000,5664200,1.8,10195,Ingen
Sveberglia 4,46/582/0/0,11503000,70,640000,7412100,1.8,13341,Ingen
Sveberglia 2,46/583/0/0,11535000,70,320000,7754500,1.8,13958,Ingen
Vidhaugen 2,46/584/0/0,6180000,70,320000,4006000,1.8,7210,Ingen
Vidhaugen 4,46/585/0/0,6161000,70,320000,3992700,1.8,7186,Ingen
Vidhaugen 6,46/586/0/0,6365000,70,640000,3815500,1.8,6867,Ingen
Vidhaugen 12,46/587/0/1,4471000,70,320000,2809700,1.8,5057,Ingen
Vidhaugen 14,46/587/0/2,4942000,70,320000,3139400,1.8,5650,Ingen
Vidhaugen 10,46/587/0/3,6032000,70,320000,3902400,1.8,7024,Ingen
Vidhaugen 8,46/587/0/4,6992000,70,320000,4574400,1.8,8233,Ingen
Sveabakken 1,46/589/0/0,12692000,70,640000,8244400,1.8,14839,Ingen
Sveabakken 3,46/590/0/0,10494000,70,320000,7025800,1.8,12646,Ingen
Sveabakken 5,46/591/0/0,11439000,70,640000,7367300,1.8,13261,Ingen
Sveabakken 7,46/592/0/0,9719000,70,640000,6163300,1.8,11093,Ingen
Sveabakken 9,46/594/0/0,9197000,70,320000,6117900,1.8,11012,Ingen
Sveabakken 27,46/595/0/0,6420000,70,320000,4174000,1.8,7513,Ingen
Sveabakken 8,46/596/0/0,9890000,70,320000,6603000,1.8,11885,Ingen
Sveabakken 10,46/597/0/0,8259000,70,320000,5461300,1.8,9830,Ingen
Sveabakken 12,46/598/0/0,8841000,70,320000,5868700,1.8,10563,Ingen
Sveabakken 14,46/599/0/0,6365000,70,320000,4135500,1.8,7443,Ingen
Vidhaugen 16,46/600/0/0,6085000,70,320000,3939500,1.8,7091,Ingen
Vidhaugen 18,46/601/0/0,8296000,70,320000,5487200,1.8,9876,Ingen
Vidhaugen 20,46/602/0/0,6085000,70,320000,3939500,1.8,7091,Ingen
Vidhaugen 22,46/603/0/0,6085000,70,320000,3939500,1.8,7091,Ingen
Vidhaugen 24,46/604/0/0,6085000,70,320000,3939500,1.8,7091,Ingen
Vidhaugen 26,46/605/0/0,5988000,70,320000,3871600,1.8,6968,Ingen
Vidhaugen 28,46/606/0/0,5988000,70,320000,3871600,1.8,6968,Ingen
Vidhaugen 30,46/607/0/0,5969000,70,320000,3858300,1.8,6944,Ingen
Vidhaugen 32,46/608/0/0,5988000,70,320000,3871600,1.8,6968,Ingen
Vidhaugen 34,46/609/0/0,6085000,70,320000,3939500,1.8,7091,Ingen
Sveabakken 26,46/610/0/0,8296000,70,320000,5487200,1.8,9876,Ingen
Sveabakken 24,46/611/0/0,8333000,70,320000,5513100,1.8,9923,Ingen
Sveabakken 22,46/612/0/0,7172000,70,320000,4700400,1.8,8460,Ingen
Sveabakken 20,46/613/0/0,8479000,70,320000,5615300,1.8,10107,Ingen
Sveberglia 1,46/617/0/0,3974000,70,320000,2461800,1.8,4431,Ingen
Sveberglia 3,46/618/0/0,4617000,70,320000,2911900,1.8,5241,Ingen
Sveberglia 9,46/619/0/1,3841000,70,320000,2368700,1.8,4263,Ingen
Sveberglia 5,46/619/0/2,3841000,70,320000,2368700,1.8,4263,Ingen
Sveberglia 7,46/619/0/3,3450000,70,320000,2095000,1.8,3771,Ingen
Sveberglia 7,46/619/0/4,3549000,70,320000,2164300,1.8,3895,Ingen
Sveberglia 15,46/621/0/1,3841000,70,320000,2368700,1.8,4263,Ingen
Sveberglia 11,46/621/0/2,3841000,70,320000,2368700,1.8,4263,Ingen
Sveberglia 13,46/621/0/3,3841000,70,320000,2368700,1.8,4263,Ingen
Sveberglia 13,46/621/0/4,3841000,70,320000,2368700,1.8,4263,Ingen
Sveberglia 17,46/622/0/0,5876000,70,320000,3793200,1.8,6827,Ingen
Sveberglia 19,46/623/0/0,6132000,70,320000,3972400,1.8,7150,Ingen
Sveberglia 21,46/624/0/0,5876000,70,320000,3793200,1.8,6827,Ingen
Sveberglia 23,46/625/0/0,5876000,70,320000,3793200,1.8,6827,Ingen
Sveberglia 25,46/626/0/0,5006000,70,320000,3184200,1.8,5731,Ingen
Sveberglia 27,46/627/0/0,6174000,70,320000,4001800,1.8,7203,Ingen
Stavlia 1,46/630/0/0,6161000,70,320000,3992700,1.8,7186,Ingen
Stavlia 3,46/631/0/0,5969000,70,320000,3858300,1.8,6944,Ingen
Stavlia 5,46/632/0/0,6180000,70,320000,4006000,1.8,7210,Ingen
Stavlia 7,46/633/0/0,6161000,70,320000,3992700,1.8,7186,Ingen
Stavlia 9,46/634/0/0,5969000,70,320000,3858300,1.8,6944,Ingen
Stavlia 11,46/635/0/0,5969000,70,320000,3858300,1.8,6944,Ingen
Stavlia 13,46/636/0/0,5969000,70,320000,3858300,1.8,6944,Ingen
Stavlia 15,46/637/0/0,5988000,70,320000,3871600,1.8,6968,Ingen
Stavlia 17,46/638/0/0,5988000,70,320000,3871600,1.8,6968,Ingen
Stavlia 19,46/639/0/0,6161000,70,320000,3992700,1.8,7186,Ingen
Stavlia 21,46/640/0/0,5988000,70,320000,3871600,1.8,6968,Ingen
Stavlia 23,46/641/0/0,5988000,70,320000,3871600,1.8,6968,Ingen
Stavlia 25,46/642/0/0,8110000,70,320000,5357000,1.8,9642,Ingen
Stavlia 27,46/643/0/0,6161000,70,320000,3992700,1.8,7186,Ingen
Stavlia 2,46/644/0/0,6158000,70,320000,3990600,1.8,7183,Ingen
Stavlia 4,46/645/0/0,5988000,70,320000,3871600,1.8,6968,Ingen
Stavlia 6,46/646/0/0,5790000,70,320000,3733000,1.8,6719,Ingen
Stavlia 8,46/647/0/0,6123000,70,320000,3966100,1.8,7138,Ingen
Stavlia 10,46/648/0/0,5055000,70,320000,3218500,1.8,5793,Ingen
Stavlia 12,46/649/0/0,5478000,70,320000,3514600,1.8,6326,Ingen
Stavlia 14,46/650/0/0,5478000,70,320000,3514600,1.8,6326,Ingen
Stavlia 16,46/651/0/0,5457000,70,320000,3499900,1.8,6299,Ingen
Stavlia 18,46/652/0/0,5478000,70,320000,3514600,1.8,6326,Ingen
Stavlia 20,46/653/0/0,5478000,70,320000,3514600,1.8,6326,Ingen
Stavlia 22,46/654/0/0,5478000,70,320000,3514600,1.8,6326,Ingen
Stavlia 24,46/655/0/0,5478000,70,320000,3514600,1.8,6326,Ingen
Grønbergssvingen 78,46/657/0/0,8185000,70,320000,5409500,1.8,9737,Ingen
Grønbergssvingen 76,46/659/0/0,12411000,70,320000,8367700,1.8,15061,Ingen
Grønbergssvingen 74,46/660/0/0,12164000,70,640000,7874800,1.8,14174,Ingen
Grønbergssvingen 72,46/661/0/0,9684000,70,320000,6458800,1.8,11625,Ingen
Grønbergssvingen 68,46/662/0/0,6890000,70,640000,4183000,1.8,7529,Ingen
Grønbergssvingen 70,46/663/0/0,11471000,70,320000,7709700,1.8,13877,Ingen
Grønbergssvingen 66A,46/664/0/1,5668000,70,320000,3647600,1.8,6565,Ingen
Grønbergssvingen 66B,46/664/0/2,5478000,70,320000,3514600,1.8,6326,Ingen
Grønbergssvingen 64A,46/665/0/0,11535000,70,640000,7434500,1.8,13382,Ingen
Grønbergssvingen 62,46/666/0/0,11535000,70,640000,7434500,1.8,13382,Ingen
Rotamarka 2,46/668/0/1,7283000,70,320000,4778100,1.8,8600,Ingen
Rotamarka 4,46/668/0/2,4864000,70,320000,3084800,1.8,5552,Ingen
Rotamarka 6,46/668/0/3,7235000,70,320000,4744500,1.8,8540,Ingen
Rotamarka 8,46/668/0/4,7122000,70,320000,4665400,1.8,8397,Ingen
Grønbergssvingen 101A,46/673/0/0,14404000,70,640000,9442800,1.8,16997,Ingen
Grønbergssvingen 95,46/677/0/0,8949000,70,320000,5944300,1.8,10699,Ingen
Grønbergssvingen 87,46/679/0/0,8909000,70,320000,5916300,1.8,10649,Ingen
Grønbergssvingen 85,46/680/0/0,11851000,70,640000,7655700,1.8,13780,Ingen
Grønbergssvingen 83,46/681/0/0,11535000,70,640000,7434500,1.8,13382,Ingen
Grønbergssvingen 81,46/682/0/0,11215000,70,640000,7210500,1.8,12978,Ingen
Grønbergssvingen 79,46/683/0/0,10628000,70,320000,7119600,1.8,12815,Ingen
Grønbergssvingen 77,46/684/0/0,9162000,70,640000,5773400,1.8,10392,Ingen
Grønbergssvingen 75,46/685/0/0,9372000,70,320000,6240400,1.8,11232,Ingen
Grønbergssvingen 73,46/686/0/0,11535000,70,640000,7434500,1.8,13382,Ingen
Grønbergssvingen 71,46/688/0/0,8661000,70,320000,5742700,1.8,10336,Ingen
Grønbergssvingen 69,46/689/0/0,8222000,70,320000,5435400,1.8,9783,Ingen
Grønbergssvingen 67,46/690/0/0,8239000,70,320000,5447300,1.8,9805,Ingen
Grønbergssvingen 65,46/691/0/0,8110000,70,320000,5357000,1.8,9642,Ingen
Grønbergssvingen 63,46/692/0/0,3895000,70,320000,2406500,1.8,4331,Ingen
Grønbergssvingen 61,46/693/0/0,8479000,70,320000,5615300,1.8,10107,Ingen
Grønbergssvingen 59,46/694/0/0,6907000,70,320000,4514900,1.8,8126,Ingen
Grønbergssvingen 57,46/695/0/0,10161000,70,320000,6792700,1.8,12226,Ingen
Grønbergssvingen 55,46/696/0/0,9787000,70,320000,6530900,1.8,11755,Ingen
Grønbergssvingen 53,46/697/0/0,7847000,70,320000,5172900,1.8,9311,Ingen
Grønbergssvingen 51,46/698/0/0,8769000,70,320000,5818300,1.8,10472,Ingen
Grønbergssvingen 89,46/699/0/0,10890000,70,320000,7303000,1.8,13145,Ingen
Grønbergssvingen 91,46/700/0/0,8769000,70,320000,5818300,1.8,10472,Ingen
Sveberglia 34,46/704/0/0,5674000,70,320000,3651800,1.8,6573,Ingen
Sveberglia 32,46/705/0/0,6132000,70,320000,3972400,1.8,7150,Ingen
Sveberglia 30,46/706/0/0,6630000,70,320000,4321000,1.8,7777,Ingen
Sveberglia 28,46/707/0/0,6132000,70,320000,3972400,1.8,7150,Ingen
Sveberglia 26,46/708/0/0,6132000,70,320000,3972400,1.8,7150,Ingen
Sveberglia 20,46/711/0/0,6132000,70,320000,3972400,1.8,7150,Ingen
Sveberglia 18,46/712/0/0,5119000,70,320000,3263300,1.8,5873,Ingen
Sveberglia 16,46/713/0/0,5114000,70,320000,3259800,1.8,5867,Ingen
Sveberglia 14,46/714/0/0,5876000,70,320000,3793200,1.8,6827,Ingen
Sveberglia 12,46/715/0/0,5876000,70,320000,3793200,1.8,6827,Ingen
Sveberglia 10,46/716/0/0,5876000,70,320000,3793200,1.8,6827,Ingen
Sveberglia 8,46/717/0/0,5798000,70,320000,3738600,1.8,6729,Ingen
Grønbergssvingen 2A,46/718/0/0,10228000,70,640000,6519600,1.8,11735,Ingen
Grønbergssvingen 4,46/719/0/0,2914000,70,320000,1719800,1.8,3095,Ingen
Grønbergssvingen 6,46/720/0/0,8516000,70,320000,5641200,1.8,10154,Ingen
Grønbergssvingen 14,46/721/0/0,5847000,70,320000,3772900,1.8,6791,Ingen
Grønbergssvingen 16,46/723/0/0,13969000,70,320000,9458300,1.8,17024,Ingen
Grønbergssvingen 18,46/724/0/0,8110000,70,320000,5357000,1.8,9642,Ingen
Grønbergssvingen 20,46/725/0/0,9753000,70,320000,6507100,1.8,11712,Ingen
Grønbergssvingen 22,46/726/0/1,5188000,70,320000,3311600,1.8,5960,Ingen
Grønbergssvingen 24,46/726/0/2,6292000,70,320000,4084400,1.8,7351,Ingen
Grønbergssvingen 26,46/726/0/3,6273000,70,320000,4071100,1.8,7327,Ingen
Grønbergssvingen 28,46/726/0/4,6273000,70,320000,4071100,1.8,7327,Ingen
Grønbergssvingen 30,46/726/0/5,5430000,70,320000,3481000,1.8,6265,Ingen
Grønbergssvingen 32,46/726/0/6,6273000,70,320000,4071100,1.8,7327,Ingen
Grønbergssvingen 34,46/727/0/1,6806000,70,320000,4444200,1.8,7999,Ingen
Grønbergssvingen 36,46/727/0/2,5104000,70,320000,3252800,1.8,5855,Ingen
Grønbergssvingen 38,46/727/0/3,5105000,70,320000,3253500,1.8,5856,Ingen
Grønbergssvingen 40,46/727/0/4,6806000,70,320000,4444200,1.8,7999,Ingen
Grønbergssvingen 52,46/728/0/0,6772000,70,320000,4420400,1.8,7956,Ingen
Grønbergssvingen 60,46/730/0/0,6417000,70,320000,4171900,1.8,7509,Ingen
Sveabakken 19,46/731/0/0,6310000,70,320000,4097000,1.8,7374,Ingen
Sveabakken 21,46/732/0/0,6347000,70,320000,4122900,1.8,7421,Ingen
Sveabakken 23,46/733/0/0,6310000,70,320000,4097000,1.8,7374,Ingen
